ID,Date_Time,Year,Month,Mdate,Day,Time,Sensor_ID,Sensor_Name,Hourly_Counts
3435630,12/01/2020 08:00:00 AM,2020,December,1,Tuesday,8,39,Alfred Place,83
3435798,12/01/2020 11:00:00 AM,2020,December,1,Tuesday,11,12,New Quay,86
3435107,12/01/2020 12:00:00 AM,2020,December,1,Tuesday,0,4,Town Hall (West),78
3435108,12/01/2020 12:00:00 AM,2020,December,1,Tuesday,0,17,Collins Place (South),10
3435109,12/01/2020 12:00:00 AM,2020,December,1,Tuesday,0,18,Collins Place (North),6
3435110,12/01/2020 12:00:00 AM,2020,December,1,Tuesday,0,53,Collins St (North),18
3435111,12/01/2020 12:00:00 AM,2020,December,1,Tuesday,0,2,Bourke Street Mall (South),26
3435112,12/01/2020 12:00:00 AM,2020,December,1,Tuesday,0,1,Bourke Street Mall (North),52
3435114,12/01/2020 12:00:00 AM,2020,December,1,Tuesday,0,9,Southern Cross Station,6
3435115,12/01/2020 12:00:00 AM,2020,December,1,Tuesday,0,10,Victoria Point,0
3435116,12/01/2020 12:00:00 AM,2020,December,1,Tuesday,0,12,New Quay,32
3435117,12/01/2020 12:00:00 AM,2020,December,1,Tuesday,0,11,Waterfront City,13
3435118,12/01/2020 12:00:00 AM,2020,December,1,Tuesday,0,8,Webb Bridge,10
3435119,12/01/2020 12:00:00 AM,2020,December,1,Tuesday,0,7,Birrarung Marr,19
3435120,12/01/2020 12:00:00 AM,2020,December,1,Tuesday,0,5,Princes Bridge,156
3435121,12/01/2020 12:00:00 AM,2020,December,1,Tuesday,0,6,Flinders Street Station Underpass,104
3435122,12/01/2020 12:00:00 AM,2020,December,1,Tuesday,0,14,Sandridge Bridge,27
3435123,12/01/2020 12:00:00 AM,2020,December,1,Tuesday,0,26,QV Market-Elizabeth St (West),45
3435124,12/01/2020 12:00:00 AM,2020,December,1,Tuesday,0,24,Spencer St-Collins St (North),67
3435125,12/01/2020 12:00:00 AM,2020,December,1,Tuesday,0,23,Spencer St-Collins St (South),17
3435126,12/01/2020 12:00:00 AM,2020,December,1,Tuesday,0,20,Chinatown-Lt Bourke St (South),19
3435127,12/01/2020 12:00:00 AM,2020,December,1,Tuesday,0,19,Chinatown-Swanston St (North),73
3435128,12/01/2020 12:00:00 AM,2020,December,1,Tuesday,0,22,Flinders St-Elizabeth St (East),140
3435129,12/01/2020 12:00:00 AM,2020,December,1,Tuesday,0,27,QV Market-Peel St,18
3435130,12/01/2020 12:00:00 AM,2020,December,1,Tuesday,0,28,The Arts Centre,38
3435131,12/01/2020 12:00:00 AM,2020,December,1,Tuesday,0,31,Lygon St (West),61
3435132,12/01/2020 12:00:00 AM,2020,December,1,Tuesday,0,30,Lonsdale St (South),56
3435133,12/01/2020 12:00:00 AM,2020,December,1,Tuesday,0,34,Flinders St-Spark La,1
3435134,12/01/2020 12:00:00 AM,2020,December,1,Tuesday,0,39,Alfred Place,1
3435135,12/01/2020 12:00:00 AM,2020,December,1,Tuesday,0,37,Lygon St (East),33
3435136,12/01/2020 12:00:00 AM,2020,December,1,Tuesday,0,40,Lonsdale St-Spring St (West),18
3435137,12/01/2020 12:00:00 AM,2020,December,1,Tuesday,0,36,Queen St (West),10
3435138,12/01/2020 12:00:00 AM,2020,December,1,Tuesday,0,29,St Kilda Rd-Alexandra Gardens,31
3435139,12/01/2020 12:00:00 AM,2020,December,1,Tuesday,0,42,Grattan St-Swanston St (West),18
3435140,12/01/2020 12:00:00 AM,2020,December,1,Tuesday,0,43,Monash Rd-Swanston St (West),4
3435141,12/01/2020 12:00:00 AM,2020,December,1,Tuesday,0,44,Tin Alley-Swanston St (West),4
3435142,12/01/2020 12:00:00 AM,2020,December,1,Tuesday,0,35,Southbank,125
3435143,12/01/2020 12:00:00 AM,2020,December,1,Tuesday,0,45,Little Collins St-Swanston St (East),29
3435144,12/01/2020 12:00:00 AM,2020,December,1,Tuesday,0,41,Flinders La-Swanston St (West),166
3435145,12/01/2020 12:00:00 AM,2020,December,1,Tuesday,0,46,Pelham St (S),9
3435146,12/01/2020 12:00:00 AM,2020,December,1,Tuesday,0,47,Melbourne Central-Elizabeth St (East),128
3435147,12/01/2020 12:00:00 AM,2020,December,1,Tuesday,0,48,QVM-Queen St (East),16
3435148,12/01/2020 12:00:00 AM,2020,December,1,Tuesday,0,49,QVM-Therry St (South),59
3435149,12/01/2020 12:00:00 AM,2020,December,1,Tuesday,0,50,Faraday St-Lygon St (West),8
3435150,12/01/2020 12:00:00 AM,2020,December,1,Tuesday,0,51,QVM-Franklin St (North),8
3435151,12/01/2020 12:00:00 AM,2020,December,1,Tuesday,0,52,Elizabeth St-Lonsdale St (South),37
3435152,12/01/2020 12:00:00 AM,2020,December,1,Tuesday,0,55,Elizabeth St-La Trobe St (East),143
3435153,12/01/2020 12:00:00 AM,2020,December,1,Tuesday,0,56,Lonsdale St - Elizabeth St (North),27
3435154,12/01/2020 12:00:00 AM,2020,December,1,Tuesday,0,57,Bourke St Bridge,11
3435155,12/01/2020 12:00:00 AM,2020,December,1,Tuesday,0,58,Bourke St - Spencer St (North),59
3435156,12/01/2020 12:00:00 AM,2020,December,1,Tuesday,0,59,Swanston St - RMIT Building 80,39
3435157,12/01/2020 12:00:00 AM,2020,December,1,Tuesday,0,61,Swanston St - RMIT Building 14,25
3435158,12/01/2020 12:00:00 AM,2020,December,1,Tuesday,0,62,La Trobe St (North),21
3435159,12/01/2020 12:00:00 AM,2020,December,1,Tuesday,0,63,231 Bourke St,51
3435160,12/01/2020 12:00:00 AM,2020,December,1,Tuesday,0,64,Royal Pde-Grattan St,9
3435161,12/01/2020 12:00:00 AM,2020,December,1,Tuesday,0,65,Swanston St - City Square,31
3435162,12/01/2020 12:00:00 AM,2020,December,1,Tuesday,0,66,State Library-New,64
3435163,12/01/2020 12:00:00 AM,2020,December,1,Tuesday,0,67,Flinders Ln -Degraves St (South),0
3435164,12/01/2020 12:00:00 AM,2020,December,1,Tuesday,0,68,Flinders Ln -Degraves St (North),0
3435165,12/01/2020 12:00:00 AM,2020,December,1,Tuesday,0,69,Flinders Ln -Degraves St (Crossing),0
3435167,12/01/2020 12:00:00 AM,2020,December,1,Tuesday,0,71,Westwood Place,2
3435168,12/01/2020 12:00:00 AM,2020,December,1,Tuesday,0,73,Bourke St - Spencer St (South),22
3435169,12/01/2020 01:00:00 AM,2020,December,1,Tuesday,1,4,Town Hall (West),48
3435170,12/01/2020 01:00:00 AM,2020,December,1,Tuesday,1,17,Collins Place (South),6
3435171,12/01/2020 01:00:00 AM,2020,December,1,Tuesday,1,18,Collins Place (North),5
3435172,12/01/2020 01:00:00 AM,2020,December,1,Tuesday,1,53,Collins St (North),6
3435173,12/01/2020 01:00:00 AM,2020,December,1,Tuesday,1,2,Bourke Street Mall (South),27
3435174,12/01/2020 01:00:00 AM,2020,December,1,Tuesday,1,1,Bourke Street Mall (North),23
3435176,12/01/2020 01:00:00 AM,2020,December,1,Tuesday,1,9,Southern Cross Station,7
3435177,12/01/2020 01:00:00 AM,2020,December,1,Tuesday,1,10,Victoria Point,3
3435178,12/01/2020 01:00:00 AM,2020,December,1,Tuesday,1,12,New Quay,22
3435179,12/01/2020 01:00:00 AM,2020,December,1,Tuesday,1,11,Waterfront City,10
3435180,12/01/2020 01:00:00 AM,2020,December,1,Tuesday,1,8,Webb Bridge,17
3435181,12/01/2020 01:00:00 AM,2020,December,1,Tuesday,1,7,Birrarung Marr,4
3435182,12/01/2020 01:00:00 AM,2020,December,1,Tuesday,1,5,Princes Bridge,53
3435183,12/01/2020 01:00:00 AM,2020,December,1,Tuesday,1,6,Flinders Street Station Underpass,55
3435184,12/01/2020 01:00:00 AM,2020,December,1,Tuesday,1,14,Sandridge Bridge,15
3435185,12/01/2020 01:00:00 AM,2020,December,1,Tuesday,1,26,QV Market-Elizabeth St (West),51
3435186,12/01/2020 01:00:00 AM,2020,December,1,Tuesday,1,24,Spencer St-Collins St (North),30
3435187,12/01/2020 01:00:00 AM,2020,December,1,Tuesday,1,23,Spencer St-Collins St (South),18
3435188,12/01/2020 01:00:00 AM,2020,December,1,Tuesday,1,20,Chinatown-Lt Bourke St (South),15
3435189,12/01/2020 01:00:00 AM,2020,December,1,Tuesday,1,19,Chinatown-Swanston St (North),61
3435190,12/01/2020 01:00:00 AM,2020,December,1,Tuesday,1,22,Flinders St-Elizabeth St (East),73
3435191,12/01/2020 01:00:00 AM,2020,December,1,Tuesday,1,27,QV Market-Peel St,4
3435192,12/01/2020 01:00:00 AM,2020,December,1,Tuesday,1,28,The Arts Centre,31
3435193,12/01/2020 01:00:00 AM,2020,December,1,Tuesday,1,31,Lygon St (West),18
3435194,12/01/2020 01:00:00 AM,2020,December,1,Tuesday,1,30,Lonsdale St (South),43
3435195,12/01/2020 01:00:00 AM,2020,December,1,Tuesday,1,34,Flinders St-Spark La,3
3435196,12/01/2020 01:00:00 AM,2020,December,1,Tuesday,1,39,Alfred Place,1
3435197,12/01/2020 01:00:00 AM,2020,December,1,Tuesday,1,37,Lygon St (East),9
3435198,12/01/2020 01:00:00 AM,2020,December,1,Tuesday,1,40,Lonsdale St-Spring St (West),1
3435199,12/01/2020 01:00:00 AM,2020,December,1,Tuesday,1,36,Queen St (West),4
3435200,12/01/2020 01:00:00 AM,2020,December,1,Tuesday,1,29,St Kilda Rd-Alexandra Gardens,7
3435201,12/01/2020 01:00:00 AM,2020,December,1,Tuesday,1,42,Grattan St-Swanston St (West),6
3435202,12/01/2020 01:00:00 AM,2020,December,1,Tuesday,1,43,Monash Rd-Swanston St (West),7
3435203,12/01/2020 01:00:00 AM,2020,December,1,Tuesday,1,44,Tin Alley-Swanston St (West),3
3435204,12/01/2020 01:00:00 AM,2020,December,1,Tuesday,1,35,Southbank,71
3435205,12/01/2020 01:00:00 AM,2020,December,1,Tuesday,1,45,Little Collins St-Swanston St (East),15
3435206,12/01/2020 01:00:00 AM,2020,December,1,Tuesday,1,41,Flinders La-Swanston St (West),113
3435207,12/01/2020 01:00:00 AM,2020,December,1,Tuesday,1,46,Pelham St (S),1
3435208,12/01/2020 01:00:00 AM,2020,December,1,Tuesday,1,47,Melbourne Central-Elizabeth St (East),59
3435209,12/01/2020 01:00:00 AM,2020,December,1,Tuesday,1,48,QVM-Queen St (East),2
3435210,12/01/2020 01:00:00 AM,2020,December,1,Tuesday,1,49,QVM-Therry St (South),39
3435211,12/01/2020 01:00:00 AM,2020,December,1,Tuesday,1,50,Faraday St-Lygon St (West),14
3435212,12/01/2020 01:00:00 AM,2020,December,1,Tuesday,1,51,QVM-Franklin St (North),13
3435213,12/01/2020 01:00:00 AM,2020,December,1,Tuesday,1,52,Elizabeth St-Lonsdale St (South),17
3435214,12/01/2020 01:00:00 AM,2020,December,1,Tuesday,1,55,Elizabeth St-La Trobe St (East),94
3435215,12/01/2020 01:00:00 AM,2020,December,1,Tuesday,1,56,Lonsdale St - Elizabeth St (North),11
3435216,12/01/2020 01:00:00 AM,2020,December,1,Tuesday,1,57,Bourke St Bridge,12
3435217,12/01/2020 01:00:00 AM,2020,December,1,Tuesday,1,58,Bourke St - Spencer St (North),55
3435218,12/01/2020 01:00:00 AM,2020,December,1,Tuesday,1,59,Swanston St - RMIT Building 80,18
3435219,12/01/2020 01:00:00 AM,2020,December,1,Tuesday,1,61,Swanston St - RMIT Building 14,17
3435220,12/01/2020 01:00:00 AM,2020,December,1,Tuesday,1,62,La Trobe St (North),19
3435221,12/01/2020 01:00:00 AM,2020,December,1,Tuesday,1,63,231 Bourke St,24
3435222,12/01/2020 01:00:00 AM,2020,December,1,Tuesday,1,64,Royal Pde-Grattan St,1
3435223,12/01/2020 01:00:00 AM,2020,December,1,Tuesday,1,65,Swanston St - City Square,11
3435224,12/01/2020 01:00:00 AM,2020,December,1,Tuesday,1,66,State Library-New,34
3435225,12/01/2020 01:00:00 AM,2020,December,1,Tuesday,1,67,Flinders Ln -Degraves St (South),0
3435226,12/01/2020 01:00:00 AM,2020,December,1,Tuesday,1,68,Flinders Ln -Degraves St (North),0
3435227,12/01/2020 01:00:00 AM,2020,December,1,Tuesday,1,69,Flinders Ln -Degraves St (Crossing),0
3435229,12/01/2020 01:00:00 AM,2020,December,1,Tuesday,1,71,Westwood Place,7
3435230,12/01/2020 01:00:00 AM,2020,December,1,Tuesday,1,73,Bourke St - Spencer St (South),16
3435231,12/01/2020 02:00:00 AM,2020,December,1,Tuesday,2,4,Town Hall (West),17
3435232,12/01/2020 02:00:00 AM,2020,December,1,Tuesday,2,17,Collins Place (South),1
3435233,12/01/2020 02:00:00 AM,2020,December,1,Tuesday,2,18,Collins Place (North),3
3435234,12/01/2020 02:00:00 AM,2020,December,1,Tuesday,2,53,Collins St (North),9
3435235,12/01/2020 02:00:00 AM,2020,December,1,Tuesday,2,2,Bourke Street Mall (South),4
3435236,12/01/2020 02:00:00 AM,2020,December,1,Tuesday,2,1,Bourke Street Mall (North),13
3437188,12/02/2020 09:00:00 AM,2020,December,2,Wednesday,9,35,Southbank,436
3435238,12/01/2020 02:00:00 AM,2020,December,1,Tuesday,2,9,Southern Cross Station,2
3435239,12/01/2020 02:00:00 AM,2020,December,1,Tuesday,2,10,Victoria Point,7
3435240,12/01/2020 02:00:00 AM,2020,December,1,Tuesday,2,12,New Quay,1
3435241,12/01/2020 02:00:00 AM,2020,December,1,Tuesday,2,11,Waterfront City,1
3435242,12/01/2020 02:00:00 AM,2020,December,1,Tuesday,2,8,Webb Bridge,1
3435243,12/01/2020 02:00:00 AM,2020,December,1,Tuesday,2,7,Birrarung Marr,2
3435244,12/01/2020 02:00:00 AM,2020,December,1,Tuesday,2,5,Princes Bridge,42
3435245,12/01/2020 02:00:00 AM,2020,December,1,Tuesday,2,6,Flinders Street Station Underpass,20
3435246,12/01/2020 02:00:00 AM,2020,December,1,Tuesday,2,14,Sandridge Bridge,3
3435247,12/01/2020 02:00:00 AM,2020,December,1,Tuesday,2,26,QV Market-Elizabeth St (West),39
3435248,12/01/2020 02:00:00 AM,2020,December,1,Tuesday,2,24,Spencer St-Collins St (North),34
3435249,12/01/2020 02:00:00 AM,2020,December,1,Tuesday,2,23,Spencer St-Collins St (South),11
3435250,12/01/2020 02:00:00 AM,2020,December,1,Tuesday,2,20,Chinatown-Lt Bourke St (South),16
3435251,12/01/2020 02:00:00 AM,2020,December,1,Tuesday,2,19,Chinatown-Swanston St (North),23
3435252,12/01/2020 02:00:00 AM,2020,December,1,Tuesday,2,22,Flinders St-Elizabeth St (East),88
3435253,12/01/2020 02:00:00 AM,2020,December,1,Tuesday,2,27,QV Market-Peel St,3
3435254,12/01/2020 02:00:00 AM,2020,December,1,Tuesday,2,28,The Arts Centre,38
3435255,12/01/2020 02:00:00 AM,2020,December,1,Tuesday,2,31,Lygon St (West),17
3435256,12/01/2020 02:00:00 AM,2020,December,1,Tuesday,2,30,Lonsdale St (South),16
3435257,12/01/2020 02:00:00 AM,2020,December,1,Tuesday,2,34,Flinders St-Spark La,2
3435258,12/01/2020 02:00:00 AM,2020,December,1,Tuesday,2,39,Alfred Place,4
3435259,12/01/2020 02:00:00 AM,2020,December,1,Tuesday,2,37,Lygon St (East),4
3435260,12/01/2020 02:00:00 AM,2020,December,1,Tuesday,2,40,Lonsdale St-Spring St (West),4
3435261,12/01/2020 02:00:00 AM,2020,December,1,Tuesday,2,36,Queen St (West),7
3435262,12/01/2020 02:00:00 AM,2020,December,1,Tuesday,2,29,St Kilda Rd-Alexandra Gardens,2
3435263,12/01/2020 02:00:00 AM,2020,December,1,Tuesday,2,42,Grattan St-Swanston St (West),1
3435264,12/01/2020 02:00:00 AM,2020,December,1,Tuesday,2,43,Monash Rd-Swanston St (West),1
3435265,12/01/2020 02:00:00 AM,2020,December,1,Tuesday,2,44,Tin Alley-Swanston St (West),1
3435266,12/01/2020 02:00:00 AM,2020,December,1,Tuesday,2,35,Southbank,28
3435267,12/01/2020 02:00:00 AM,2020,December,1,Tuesday,2,45,Little Collins St-Swanston St (East),14
3435268,12/01/2020 02:00:00 AM,2020,December,1,Tuesday,2,41,Flinders La-Swanston St (West),51
3435269,12/01/2020 02:00:00 AM,2020,December,1,Tuesday,2,46,Pelham St (S),0
3435270,12/01/2020 02:00:00 AM,2020,December,1,Tuesday,2,47,Melbourne Central-Elizabeth St (East),43
3435271,12/01/2020 02:00:00 AM,2020,December,1,Tuesday,2,48,QVM-Queen St (East),5
3435272,12/01/2020 02:00:00 AM,2020,December,1,Tuesday,2,49,QVM-Therry St (South),32
3435273,12/01/2020 02:00:00 AM,2020,December,1,Tuesday,2,50,Faraday St-Lygon St (West),7
3435274,12/01/2020 02:00:00 AM,2020,December,1,Tuesday,2,51,QVM-Franklin St (North),15
3435275,12/01/2020 02:00:00 AM,2020,December,1,Tuesday,2,52,Elizabeth St-Lonsdale St (South),12
3435276,12/01/2020 02:00:00 AM,2020,December,1,Tuesday,2,55,Elizabeth St-La Trobe St (East),100
3435277,12/01/2020 02:00:00 AM,2020,December,1,Tuesday,2,56,Lonsdale St - Elizabeth St (North),15
3435278,12/01/2020 02:00:00 AM,2020,December,1,Tuesday,2,57,Bourke St Bridge,6
3435279,12/01/2020 02:00:00 AM,2020,December,1,Tuesday,2,58,Bourke St - Spencer St (North),57
3435280,12/01/2020 02:00:00 AM,2020,December,1,Tuesday,2,59,Swanston St - RMIT Building 80,11
3435281,12/01/2020 02:00:00 AM,2020,December,1,Tuesday,2,61,Swanston St - RMIT Building 14,9
3435282,12/01/2020 02:00:00 AM,2020,December,1,Tuesday,2,62,La Trobe St (North),9
3435283,12/01/2020 02:00:00 AM,2020,December,1,Tuesday,2,63,231 Bourke St,18
3435284,12/01/2020 02:00:00 AM,2020,December,1,Tuesday,2,64,Royal Pde-Grattan St,5
3435285,12/01/2020 02:00:00 AM,2020,December,1,Tuesday,2,65,Swanston St - City Square,22
3435286,12/01/2020 02:00:00 AM,2020,December,1,Tuesday,2,66,State Library-New,27
3435287,12/01/2020 02:00:00 AM,2020,December,1,Tuesday,2,67,Flinders Ln -Degraves St (South),0
3435288,12/01/2020 02:00:00 AM,2020,December,1,Tuesday,2,68,Flinders Ln -Degraves St (North),0
3435289,12/01/2020 02:00:00 AM,2020,December,1,Tuesday,2,69,Flinders Ln -Degraves St (Crossing),0
3435291,12/01/2020 02:00:00 AM,2020,December,1,Tuesday,2,71,Westwood Place,16
3435292,12/01/2020 02:00:00 AM,2020,December,1,Tuesday,2,73,Bourke St - Spencer St (South),7
3435293,12/01/2020 03:00:00 AM,2020,December,1,Tuesday,3,4,Town Hall (West),21
3435294,12/01/2020 03:00:00 AM,2020,December,1,Tuesday,3,17,Collins Place (South),6
3435295,12/01/2020 03:00:00 AM,2020,December,1,Tuesday,3,18,Collins Place (North),3
3435296,12/01/2020 03:00:00 AM,2020,December,1,Tuesday,3,53,Collins St (North),17
3435297,12/01/2020 03:00:00 AM,2020,December,1,Tuesday,3,2,Bourke Street Mall (South),7
3435298,12/01/2020 03:00:00 AM,2020,December,1,Tuesday,3,1,Bourke Street Mall (North),8
3435300,12/01/2020 03:00:00 AM,2020,December,1,Tuesday,3,9,Southern Cross Station,1
3435301,12/01/2020 03:00:00 AM,2020,December,1,Tuesday,3,10,Victoria Point,0
3435302,12/01/2020 03:00:00 AM,2020,December,1,Tuesday,3,12,New Quay,6
3435303,12/01/2020 03:00:00 AM,2020,December,1,Tuesday,3,11,Waterfront City,6
3435304,12/01/2020 03:00:00 AM,2020,December,1,Tuesday,3,8,Webb Bridge,2
3435305,12/01/2020 03:00:00 AM,2020,December,1,Tuesday,3,7,Birrarung Marr,0
3435306,12/01/2020 03:00:00 AM,2020,December,1,Tuesday,3,5,Princes Bridge,42
3435307,12/01/2020 03:00:00 AM,2020,December,1,Tuesday,3,6,Flinders Street Station Underpass,11
3435308,12/01/2020 03:00:00 AM,2020,December,1,Tuesday,3,14,Sandridge Bridge,1
3435309,12/01/2020 03:00:00 AM,2020,December,1,Tuesday,3,26,QV Market-Elizabeth St (West),35
3435310,12/01/2020 03:00:00 AM,2020,December,1,Tuesday,3,24,Spencer St-Collins St (North),6
3435311,12/01/2020 03:00:00 AM,2020,December,1,Tuesday,3,23,Spencer St-Collins St (South),7
3435312,12/01/2020 03:00:00 AM,2020,December,1,Tuesday,3,20,Chinatown-Lt Bourke St (South),8
3435313,12/01/2020 03:00:00 AM,2020,December,1,Tuesday,3,19,Chinatown-Swanston St (North),16
3435314,12/01/2020 03:00:00 AM,2020,December,1,Tuesday,3,22,Flinders St-Elizabeth St (East),44
3435315,12/01/2020 03:00:00 AM,2020,December,1,Tuesday,3,27,QV Market-Peel St,3
3435316,12/01/2020 03:00:00 AM,2020,December,1,Tuesday,3,28,The Arts Centre,28
3435317,12/01/2020 03:00:00 AM,2020,December,1,Tuesday,3,31,Lygon St (West),5
3435318,12/01/2020 03:00:00 AM,2020,December,1,Tuesday,3,30,Lonsdale St (South),15
3435319,12/01/2020 03:00:00 AM,2020,December,1,Tuesday,3,34,Flinders St-Spark La,0
3435320,12/01/2020 03:00:00 AM,2020,December,1,Tuesday,3,39,Alfred Place,2
3435321,12/01/2020 03:00:00 AM,2020,December,1,Tuesday,3,37,Lygon St (East),5
3435322,12/01/2020 03:00:00 AM,2020,December,1,Tuesday,3,40,Lonsdale St-Spring St (West),0
3435323,12/01/2020 03:00:00 AM,2020,December,1,Tuesday,3,36,Queen St (West),6
3435324,12/01/2020 03:00:00 AM,2020,December,1,Tuesday,3,29,St Kilda Rd-Alexandra Gardens,3
3435325,12/01/2020 03:00:00 AM,2020,December,1,Tuesday,3,42,Grattan St-Swanston St (West),1
3435326,12/01/2020 03:00:00 AM,2020,December,1,Tuesday,3,43,Monash Rd-Swanston St (West),1
3435327,12/01/2020 03:00:00 AM,2020,December,1,Tuesday,3,44,Tin Alley-Swanston St (West),2
3435328,12/01/2020 03:00:00 AM,2020,December,1,Tuesday,3,35,Southbank,27
3435329,12/01/2020 03:00:00 AM,2020,December,1,Tuesday,3,45,Little Collins St-Swanston St (East),12
3435330,12/01/2020 03:00:00 AM,2020,December,1,Tuesday,3,41,Flinders La-Swanston St (West),27
3435331,12/01/2020 03:00:00 AM,2020,December,1,Tuesday,3,46,Pelham St (S),0
3435332,12/01/2020 03:00:00 AM,2020,December,1,Tuesday,3,47,Melbourne Central-Elizabeth St (East),33
3435333,12/01/2020 03:00:00 AM,2020,December,1,Tuesday,3,48,QVM-Queen St (East),6
3435334,12/01/2020 03:00:00 AM,2020,December,1,Tuesday,3,49,QVM-Therry St (South),8
3435335,12/01/2020 03:00:00 AM,2020,December,1,Tuesday,3,50,Faraday St-Lygon St (West),4
3435336,12/01/2020 03:00:00 AM,2020,December,1,Tuesday,3,51,QVM-Franklin St (North),9
3435337,12/01/2020 03:00:00 AM,2020,December,1,Tuesday,3,52,Elizabeth St-Lonsdale St (South),4
3435338,12/01/2020 03:00:00 AM,2020,December,1,Tuesday,3,55,Elizabeth St-La Trobe St (East),31
3435339,12/01/2020 03:00:00 AM,2020,December,1,Tuesday,3,56,Lonsdale St - Elizabeth St (North),5
3435340,12/01/2020 03:00:00 AM,2020,December,1,Tuesday,3,57,Bourke St Bridge,0
3435341,12/01/2020 03:00:00 AM,2020,December,1,Tuesday,3,58,Bourke St - Spencer St (North),13
3435342,12/01/2020 03:00:00 AM,2020,December,1,Tuesday,3,59,Swanston St - RMIT Building 80,4
3435343,12/01/2020 03:00:00 AM,2020,December,1,Tuesday,3,61,Swanston St - RMIT Building 14,7
3435344,12/01/2020 03:00:00 AM,2020,December,1,Tuesday,3,62,La Trobe St (North),11
3435345,12/01/2020 03:00:00 AM,2020,December,1,Tuesday,3,63,231 Bourke St,14
3435346,12/01/2020 03:00:00 AM,2020,December,1,Tuesday,3,64,Royal Pde-Grattan St,1
3435347,12/01/2020 03:00:00 AM,2020,December,1,Tuesday,3,65,Swanston St - City Square,9
3435348,12/01/2020 03:00:00 AM,2020,December,1,Tuesday,3,66,State Library-New,21
3435349,12/01/2020 03:00:00 AM,2020,December,1,Tuesday,3,67,Flinders Ln -Degraves St (South),0
3435350,12/01/2020 03:00:00 AM,2020,December,1,Tuesday,3,68,Flinders Ln -Degraves St (North),0
3435351,12/01/2020 03:00:00 AM,2020,December,1,Tuesday,3,69,Flinders Ln -Degraves St (Crossing),0
3435353,12/01/2020 03:00:00 AM,2020,December,1,Tuesday,3,71,Westwood Place,2
3435354,12/01/2020 03:00:00 AM,2020,December,1,Tuesday,3,73,Bourke St - Spencer St (South),7
3435355,12/01/2020 04:00:00 AM,2020,December,1,Tuesday,4,4,Town Hall (West),23
3435356,12/01/2020 04:00:00 AM,2020,December,1,Tuesday,4,17,Collins Place (South),10
3435357,12/01/2020 04:00:00 AM,2020,December,1,Tuesday,4,18,Collins Place (North),4
3435358,12/01/2020 04:00:00 AM,2020,December,1,Tuesday,4,53,Collins St (North),1
3435359,12/01/2020 04:00:00 AM,2020,December,1,Tuesday,4,2,Bourke Street Mall (South),9
3435360,12/01/2020 04:00:00 AM,2020,December,1,Tuesday,4,1,Bourke Street Mall (North),12
3435362,12/01/2020 04:00:00 AM,2020,December,1,Tuesday,4,9,Southern Cross Station,6
3435363,12/01/2020 04:00:00 AM,2020,December,1,Tuesday,4,10,Victoria Point,4
3435364,12/01/2020 04:00:00 AM,2020,December,1,Tuesday,4,12,New Quay,4
3435365,12/01/2020 04:00:00 AM,2020,December,1,Tuesday,4,11,Waterfront City,0
3435366,12/01/2020 04:00:00 AM,2020,December,1,Tuesday,4,8,Webb Bridge,1
3435367,12/01/2020 04:00:00 AM,2020,December,1,Tuesday,4,7,Birrarung Marr,3
3435368,12/01/2020 04:00:00 AM,2020,December,1,Tuesday,4,5,Princes Bridge,36
3435369,12/01/2020 04:00:00 AM,2020,December,1,Tuesday,4,6,Flinders Street Station Underpass,23
3435370,12/01/2020 04:00:00 AM,2020,December,1,Tuesday,4,14,Sandridge Bridge,13
3435371,12/01/2020 04:00:00 AM,2020,December,1,Tuesday,4,26,QV Market-Elizabeth St (West),11
3435372,12/01/2020 04:00:00 AM,2020,December,1,Tuesday,4,24,Spencer St-Collins St (North),27
3435373,12/01/2020 04:00:00 AM,2020,December,1,Tuesday,4,23,Spencer St-Collins St (South),5
3435374,12/01/2020 04:00:00 AM,2020,December,1,Tuesday,4,20,Chinatown-Lt Bourke St (South),7
3435375,12/01/2020 04:00:00 AM,2020,December,1,Tuesday,4,19,Chinatown-Swanston St (North),11
3435376,12/01/2020 04:00:00 AM,2020,December,1,Tuesday,4,22,Flinders St-Elizabeth St (East),46
3435377,12/01/2020 04:00:00 AM,2020,December,1,Tuesday,4,27,QV Market-Peel St,2
3435378,12/01/2020 04:00:00 AM,2020,December,1,Tuesday,4,28,The Arts Centre,33
3435379,12/01/2020 04:00:00 AM,2020,December,1,Tuesday,4,31,Lygon St (West),4
3435380,12/01/2020 04:00:00 AM,2020,December,1,Tuesday,4,30,Lonsdale St (South),5
3435381,12/01/2020 04:00:00 AM,2020,December,1,Tuesday,4,34,Flinders St-Spark La,10
3435382,12/01/2020 04:00:00 AM,2020,December,1,Tuesday,4,39,Alfred Place,0
3435383,12/01/2020 04:00:00 AM,2020,December,1,Tuesday,4,37,Lygon St (East),11
3435384,12/01/2020 04:00:00 AM,2020,December,1,Tuesday,4,40,Lonsdale St-Spring St (West),0
3435385,12/01/2020 04:00:00 AM,2020,December,1,Tuesday,4,36,Queen St (West),3
3435386,12/01/2020 04:00:00 AM,2020,December,1,Tuesday,4,29,St Kilda Rd-Alexandra Gardens,3
3435387,12/01/2020 04:00:00 AM,2020,December,1,Tuesday,4,42,Grattan St-Swanston St (West),1
3435388,12/01/2020 04:00:00 AM,2020,December,1,Tuesday,4,43,Monash Rd-Swanston St (West),0
